thread,a,tentativa,medicao,binario,fase,r,x,f1,f2,tempo,tempo_hadamard,tempo_modexp,tempo_qft,success
5,397,7,33,00100001,0.0322266,528,-531,1,1,0.124032,0.0072985,0.0081036,0.0027721,0
8,113,11,474,11011010,0.462891,512,-531,1,1,0.108187,0.0069577,0.0030242,0.0025698,0
0,89,8,500,11110100,0.488281,256,-531,1,1,0.104921,0.0028897,0.0048423,0.0031821,0
10,412,8,347,01011011,0.338867,301,-531,1,1,0.112877,0.0054711,0.0024779,0.0047297,0
9,421,11,394,10001010,0.384766,512,-531,1,1,0.112271,0.0030223,0.0025499,0.0026974,0
3,475,8,101,01100101,0.0986328,365,-531,1,1,0.11422,0.003699,0.0034799,0.0048685,0
4,155,10,474,11011010,0.462891,512,-531,1,1,0.115682,0.0019418,0.0038673,0.0031887,0
7,512,11,1018,11111010,0.994141,512,-531,1,1,0.105768,0.0023454,0.0035264,0.004856,0
1,517,8,897,10000001,0.875977,129,-531,1,1,0.117318,0.0035535,0.0047731,0.0027292,0
6,417,8,568,00111000,0.554688,128,-531,1,1,0.113609,0.0030537,0.0027343,0.0030608,0
2,23,8,239,11101111,0.233398,527,-531,1,1,0.107601,0.0034251,0.0027195,0.0065097,0
5,397,8,235,11101011,0.229492,61,-531,1,1,0.114906,0.0066502,0.0038811,0.008343,0
8,113,12,597,01010101,0.583008,259,-531,1,1,0.129876,0.0073437,0.0073418,0.0029535,0
0,89,9,644,10000100,0.628906,256,-531,1,1,0.109145,0.0026456,0.0046843,0.0032548,0
10,412,9,148,10010100,0.144531,256,-531,1,1,0.11844,0.0041846,0.0027491,0.0045401,0
9,421,12,51,00110011,0.0498047,261,-531,1,1,0.114408,0.0052573,0.0032092,0.0047998,0
3,475,9,737,11100001,0.719727,289,-531,1,1,0.116166,0.0044586,0.0038265,0.0059868,0
7,512,12,945,10110001,0.922852,337,-531,1,1,0.0954279,0.0040368,0.0030751,0.0043035,0
4,155,11,164,10100100,0.160156,256,-531,1,1,0.115397,0.0027376,0.0058257,0.0028884,0
2,23,9,869,01100101,0.848633,403,-531,1,1,0.097369,0.0037331,0.0024589,0.0053308,0
1,517,9,33,00100001,0.0322266,528,-531,1,1,0.116586,0.0058329,0.0030769,0.0057256,0
6,417,9,304,00110000,0.296875,64,-531,1,1,0.116994,0.0045659,0.0038655,0.0031171,0
5,397,9,446,10111110,0.435547,512,-531,1,1,0.108069,0.0065339,0.0025748,0.0030609,0
8,113,13,600,01011000,0.585938,128,-531,1,1,0.100296,0.0030554,0.0051127,0.0036585,0
0,89,10,507,11111011,0.495117,307,-531,1,1,0.113242,0.0036788,0.0027029,0.0047804,0
9,421,13,861,01011101,0.84082,245,-531,1,1,0.0948126,0.0024619,0.0041342,0.0030567,0
10,412,10,622,01101110,0.607422,512,-531,1,1,0.108515,0.0043401,0.0035006,0.0028702,0
3,475,10,415,10011111,0.405273,417,-531,1,1,0.105514,0.006214,0.0033118,0.004899,0
7,512,13,747,11101011,0.729492,451,-531,1,1,0.10705,0.0047208,0.0027439,0.0048591,0
4,155,12,767,11111111,0.749023,514,-531,1,1,0.108138,0.0026386,0.0048474,0.0029119,0
6,417,10,227,11100011,0.22168,203,-531,1,1,0.0924491,0.0042757,0.0024928,0.0025614,0
2,23,10,499,11110011,0.487305,197,-531,1,1,0.106913,0.0054364,0.0030857,0.003095,0
1,517,10,375,01110111,0.366211,527,-531,1,1,0.110502,0.004761,0.004287,0.0043642,0
5,397,10,157,10011101,0.15332,437,-531,1,1,0.0979357,0.0029633,0.0049531,0.0028241,0
8,113,14,923,10011011,0.901367,365,-531,1,1,0.106936,0.0022647,0.0025138,0.004304,0
9,421,14,968,11001000,0.945312,128,-531,1,1,0.0876824,0.0025409,0.0043088,0.0025443,0
0,89,11,885,01110101,0.864258,221,-531,1,1,0.0961373,0.0028266,0.0043502,0.0027505,0
3,475,11,897,10000001,0.875977,129,-531,1,1,0.101938,0.0024497,0.0026212,0.0038816,0
7,512,14,15,00001111,0.0146484,273,-531,1,1,0.0899338,0.0038687,0.0024366,0.0044825,0
10,412,11,778,00001010,0.759766,512,-531,1,1,0.115786,0.0039465,0.0028479,0.0053065,0
4,155,13,271,00001111,0.264648,529,-531,1,1,0.107005,0.0025704,0.004725,0.0023557,0
6,417,11,529,00010001,0.516602,271,-531,1,1,0.103551,0.0026145,0.004967,0.0025787,0
5,397,11,79,01001111,0.0771484,337,-531,1,1,0.0935313,0.0025857,0.0028532,0.0056694,0
2,23,11,982,11010110,0.958984,512,-531,1,1,0.109441,0.0045711,0.0030189,0.005797,0
8,113,15,799,00011111,0.780273,223,-531,1,1,0.0904449,0.0064105,0.0029099,0.0026837,0
1,517,11,954,10111010,0.931641,512,-531,1,1,0.113567,0.0036159,0.0024069,0.0035488,0
0,89,12,941,10101101,0.918945,37,-531,1,1,0.102018,0.0027267,0.0028865,0.0045607,0
9,421,15,502,11110110,0.490234,512,-531,1,1,0.10282,0.0025547,0.0038658,0.0038486,0
7,512,15,733,11011101,0.71582,373,-531,1,1,0.0975952,0.0032189,0.0018088,0.0017597,0
3,475,12,149,10010101,0.145508,323,-531,1,1,0.106568,0.0034697,0.0021892,0.0024808,0
10,412,12,42,00101010,0.0410156,512,-531,1,1,0.106391,0.002618,0.0049732,0.0023831,0
4,155,14,334,01001110,0.326172,512,-531,1,1,0.0915883,0.0028846,0.0031059,0.0028221,0
6,417,12,891,01111011,0.870117,77,-531,1,1,0.0982563,0.0029482,0.0024018,0.0031235,0
5,397,12,269,00001101,0.262695,453,-531,1,1,0.0994,0.0031364,0.0039505,0.0034112,0
2,23,12,169,10101001,0.165039,103,-531,1,1,0.10091,0.0036371,0.0029833,0.0033692,0
1,517,12,25,00011001,0.0244141,532,-531,1,1,0.0882713,0.0041919,0.0043865,0.0035946,0
8,394,1,798,00011110,0.779297,512,-531,1,1,0.100954,0.0030736,0.0037565,0.0040743,0
9,395,1,361,01101001,0.352539,295,-531,1,1,0.0884626,0.00405,0.0021919,0.0025406,0
0,89,13,748,11101100,0.730469,256,-531,1,1,0.0928397,0.0023252,0.0025599,0.0034898,0
3,475,13,315,00111011,0.307617,530,-531,1,1,0.0963038,0.0019557,0.0026576,0.0028508,0
7,385,1,263,00000111,0.256836,183,-531,1,1,0.102496,0.0028738,0.002945,0.0032076,0
10,412,13,366,01101110,0.357422,512,-531,1,1,0.101481,0.0021221,0.0023081,0.0026101,0
4,155,15,674,10100010,0.658203,512,-531,1,1,0.094781,0.0025045,0.0036482,0.0021189,0
2,23,13,315,00111011,0.307617,530,-531,1,1,0.0854083,0.0038683,0.003172,0.0017361,0
6,417,13,6,00000110,0.00585938,512,-531,1,1,0.0959459,0.0027282,0.003177,0.0024978,0
1,517,13,755,11110011,0.737305,453,-531,1,1,0.100986,0.002031,0.0017153,0.0025736,0
5,397,13,874,01101010,0.853516,512,-531,1,1,0.107246,0.0027042,0.0024068,0.0027569,0
9,395,2,787,00010011,0.768555,229,-531,1,1,0.0931206,0.0023619,0.0032588,0.0026527,0
0,89,14,537,00011001,0.524414,471,-531,1,1,0.0989543,0.0029488,0.0031078,0.0025005,0
8,394,2,391,10000111,0.381836,529,-531,1,1,0.112537,0.0025275,0.0026085,0.0023286,0
3,475,14,394,10001010,0.384766,512,-531,1,1,0.0925784,0.0023397,0.0024071,0.0021911,0
10,412,14,366,01101110,0.357422,512,-531,1,1,0.0878392,0.0023695,0.0024293,0.0023335,0
7,385,2,570,00111010,0.556641,512,-531,1,1,0.0999311,0.0024754,0.00261,0.0023935,0
4,69,1,236,11101100,0.230469,256,-531,1,1,0.0925763,0.0029343,0.0025993,0.0026196,0
6,417,14,112,01110000,0.109375,64,-531,1,1,0.096004,0.0025525,0.0023602,0.0024948,0
2,23,14,527,00001111,0.514648,239,-531,1,1,0.106246,0.0018633,0.001667,0.0019548,0
9,395,3,840,01001000,0.820312,128,-531,1,1,0.0847857,0.0036468,0.0027786,0.0023711,0
5,397,14,109,01101101,0.106445,357,-531,1,1,0.100726,0.0028266,0.0025319,0.0023972,0
8,394,3,830,00111110,0.810547,512,-531,1,1,0.0895234,0.0023684,0.0028627,0.0028297,0
1,517,14,530,00010010,0.517578,512,-531,1,1,0.114971,0.0026249,0.0026545,0.0027411,0
0,89,15,532,00010100,0.519531,256,-531,1,1,0.107412,0.0027275,0.0026336,0.0025516,0
3,475,15,875,01101011,0.854492,323,-531,1,1,0.0937125,0.0022743,0.0022023,0.0019328,0
10,412,15,535,00010111,0.522461,423,-531,1,1,0.0925481,0.0021025,0.0017978,0.0017138,0
4,69,2,799,00011111,0.780273,223,-531,1,1,0.0956045,0.0022822,0.0022507,0.0021531,0
6,417,15,748,11101100,0.730469,256,-531,1,1,0.0876282,0.0023016,0.0022805,0.0025521,0
7,385,3,871,01100111,0.850586,87,-531,1,1,0.112813,0.0027098,0.0027963,0.0027445,0
9,395,4,39,00100111,0.0380859,105,-531,1,1,0.0843892,0.0038411,0.0025309,0.0019834,0
2,23,15,562,00110010,0.548828,512,-531,1,1,0.0943024,0.0026014,0.0027527,0.0023491,0
8,394,4,899,10000011,0.87793,213,-531,1,1,0.0775564,0.0026435,0.0026829,0.0024525,0
5,397,15,434,10110010,0.423828,512,-531,1,1,0.108026,0.0023259,0.0023675,0.002291,0
1,517,15,450,11000010,0.439453,512,-531,1,1,0.103027,0.0023588,0.0030688,0.0034802,0
0,519,1,911,10001111,0.889648,145,-531,1,1,0.105385,0.0020046,0.0016804,0.0017252,0
3,407,1,175,10101111,0.170898,433,-531,1,1,0.0956207,0.0026412,0.0024704,0.0024306,0
4,69,3,551,00100111,0.538086,407,-531,1,1,0.0819684,0.0022076,0.0020034,0.0021914,0
6,199,1,630,01110110,0.615234,512,-531,1,1,0.0806483,0.002701,0.0019282,0.0032684,0
10,445,1,650,10001010,0.634766,512,-531,1,1,0.0989453,0.0027137,0.0025998,0.0028155,0
7,385,4,503,11110111,0.491211,57,-531,1,1,0.080935,0.0025964,0.0026737,0.0027999,0
9,395,5,537,00011001,0.524414,471,-531,1,1,0.0866932,0.0028109,0.0023162,0.0017972,0
2,126,1,931,10100011,0.90918,529,-531,1,1,0.0986618,0.0024451,0.0024527,0.0023618,0
5,387,1,866,01100010,0.845703,512,-531,1,1,0.0736672,0.0021468,0.0022058,0.0023136,0
8,394,5,425,10101001,0.415039,359,-531,1,1,0.0994937,0.0020927,0.0024652,0.0020795,0
1,502,1,603,01011011,0.588867,467,-531,1,1,0.102163,0.001721,0.0017227,0.0016354,0
0,519,2,788,00010100,0.769531,256,-531,1,1,0.0984337,0.0024319,0.0026867,0.0026967,0
4,69,4,157,10011101,0.15332,437,-531,1,1,0.087188,0.0025241,0.0023974,0.0028786,0
6,199,2,974,11001110,0.951172,512,-531,1,1,0.0852831,0.0024711,0.0023557,0.0028778,0
3,407,2,992,11100000,0.96875,32,-531,1,1,0.101919,0.0027072,0.0032083,0.0030691,0
10,445,2,617,01101001,0.602539,473,-531,1,1,0.0920924,0.0026357,0.0036034,0.0023742,0
7,385,5,746,11101010,0.728516,512,-531,1,1,0.0952217,0.003427,0.0033518,0.003178,0
9,395,6,166,10100110,0.162109,512,-531,1,1,0.0956998,0.0025859,0.002792,0.0035756,0
2,126,2,997,11100101,0.973633,531,-531,1,1,0.0977103,0.0022763,0.0022231,0.0022973,0
5,387,2,76,01001100,0.0742188,256,-531,1,1,0.0985093,0.0021557,0.0022064,0.0022744,0
8,394,6,264,00001000,0.257812,128,-531,1,1,0.104495,0.0019191,0.0018326,0.0017282,0
1,502,2,498,11110010,0.486328,512,-531,1,1,0.0910532,0.0028024,0.0034237,0.0026781,0
6,199,3,630,01110110,0.615234,512,-531,1,1,0.0807844,0.0023746,0.0018322,0.0016936,0
0,519,3,331,01001011,0.323242,529,-531,1,1,0.0896341,0.0024332,0.0023065,0.0032979,0
4,69,5,631,01110111,0.616211,185,-531,1,1,0.0978621,0.0038147,0.0033798,0.0035625,0
10,445,3,150,10010110,0.146484,512,-531,1,1,0.0907753,0.0018237,0.0025945,0.0023372,0
7,385,6,844,01001100,0.824219,256,-531,1,1,0.0927451,0.0031922,0.0028045,0.0028887,0
3,407,3,900,10000100,0.878906,256,-531,1,1,0.114277,0.0038272,0.0028329,0.0025764,0
9,395,7,944,10110000,0.921875,64,-531,1,1,0.103843,0.0028695,0.0026508,0.0022834,0
8,394,7,549,00100101,0.536133,429,-531,1,1,0.0828924,0.0035915,0.0032949,0.002524,0
5,387,3,551,00100111,0.538086,407,-531,1,1,0.0996181,0.0027954,0.0035839,0.0031558,0
2,126,3,925,10011101,0.90332,331,-531,1,1,0.103861,0.0031161,0.0037108,0.0032036,0
6,199,4,554,00101010,0.541016,512,-531,1,1,0.0860269,0.0020688,0.0033457,0.0023883,0
0,519,4,550,00100110,0.537109,512,-531,1,1,0.0849084,0.0029708,0.0036339,0.0023599,0
4,69,6,576,01000000,0.5625,16,-531,1,1,0.0870473,0.0033766,0.0019511,0.0018547,0
1,502,3,601,01011001,0.586914,489,-531,1,1,0.106324,0.0034573,0.0025205,0.0026506,0
7,385,7,128,10000000,0.125,8,-531,1,1,0.0813542,0.0021104,0.0023834,0.0023964,0
3,407,4,508,11111100,0.496094,256,-531,1,1,0.0824761,0.0023522,0.0022405,0.0022231,0
10,445,4,757,11110101,0.739258,349,-531,1,1,0.111034,0.0024321,0.0025973,0.0024082,0
9,395,8,522,00001010,0.509766,512,-531,1,1,0.106107,0.0025369,0.0017445,0.0018109,0
8,394,8,234,11101010,0.228516,512,-531,1,1,0.0900949,0.0029086,0.0022072,0.0022646,0
2,126,4,757,11110101,0.739258,349,-531,1,1,0.0902296,0.0023073,0.0026538,0.002852,0
0,519,5,129,10000001,0.125977,516,-531,1,1,0.095515,0.002901,0.0024449,0.0024496,0
6,199,5,867,01100011,0.84668,437,-531,1,1,0.0976934,0.0030533,0.0024916,0.0024627,0
5,387,4,574,00111110,0.560547,512,-531,1,1,0.114819,0.0031186,0.0025476,0.0019642,0
4,69,7,488,11101000,0.476562,128,-531,1,1,0.0871922,0.0025277,0.0028544,0.0021371,0
3,407,5,947,10110011,0.924805,133,-531,1,1,0.0785729,0.0018163,0.0016362,0.0020261,0
7,385,8,878,01101110,0.857422,512,-531,1,1,0.0958374,0.0026048,0.0025345,0.0027105,0
1,502,4,521,00001001,0.508789,57,-531,1,1,0.107324,0.0025831,0.0034714,0.0034157,0
10,445,5,924,10011100,0.902344,256,-531,1,1,0.0965344,0.0023762,0.0024366,0.0023481,0
9,395,9,709,11000101,0.692383,530,-531,1,1,0.0966886,0.0016918,0.0016381,0.0017502,0
8,394,9,131,10000011,0.12793,469,-531,1,1,0.104672,0.0025578,0.0026593,0.0026393,0
2,126,5,464,11010000,0.453125,64,-531,1,1,0.100613,0.0025311,0.0024298,0.0027085,0
5,387,5,326,01000110,0.318359,512,-531,1,1,0.0768777,0.0017025,0.0020522,0.0019778,0
6,199,6,473,11011001,0.461914,407,-531,1,1,0.0829824,0.0025402,0.0031196,0.0024489,0
4,69,8,431,10101111,0.420898,335,-531,1,1,0.0863281,0.0026522,0.0021641,0.0022498,0
0,519,6,243,11110011,0.237305,59,-531,1,1,0.110974,0.0023634,0.0023565,0.0022982,0
7,385,9,892,01111100,0.871094,256,-531,1,1,0.0915309,0.0025146,0.0024742,0.0028222,0
3,407,6,593,01010001,0.579102,335,-531,1,1,0.0964434,0.0024987,0.0024062,0.0027675,0
1,502,5,32,00100000,0.03125,32,-531,1,1,0.0882784,0.0024025,0.0020373,0.0030064,0
10,445,6,546,00100010,0.533203,512,-531,1,1,0.0861977,0.0026786,0.0028964,0.0023907,0
8,394,10,574,00111110,0.560547,512,-531,1,1,0.0822531,0.0017259,0.0016125,0.0017693,0
5,387,6,982,11010110,0.958984,512,-531,1,1,0.0827524,0.0023187,0.0024378,0.0025672,0
9,395,10,865,01100001,0.844727,161,-531,1,1,0.0946694,0.0017838,0.0018713,0.0020296,0
6,199,7,517,00000101,0.504883,307,-531,1,1,0.0934334,0.0016904,0.0017647,0.0016795,0
2,126,6,408,10011000,0.398438,128,-531,1,1,0.104022,0.0016451,0.0019112,0.002371,0
4,69,9,523,00001011,0.510742,419,-531,1,1,0.0964834,0.0034861,0.002239,0.0024186,0
3,407,7,32,00100000,0.03125,32,-531,1,1,0.084907,0.0028362,0.0016817,0.0017821,0
7,385,10,716,11001100,0.699219,256,-531,1,1,0.0921128,0.0026508,0.0026313,0.0024862,0
0,519,7,206,11001110,0.201172,512,-531,1,1,0.106399,0.0025474,0.002868,0.0025047,0
1,502,6,324,01000100,0.316406,256,-531,1,1,0.109794,0.0024494,0.0025645,0.0024309,0
10,445,7,68,01000100,0.0664062,256,-531,1,1,0.101229,0.0024998,0.0025052,0.0024703,0
9,395,11,300,00101100,0.292969,256,-531,1,1,0.0856101,0.0020815,0.0021546,0.0022166,0
5,387,7,430,10101110,0.419922,512,-531,1,1,0.0931073,0.0020146,0.0020689,0.0018413,0
8,394,11,574,00111110,0.560547,512,-531,1,1,0.0979219,0.0026572,0.0026716,0.002569,0
6,199,8,393,10001001,0.383789,185,-531,1,1,0.0942796,0.0023096,0.0023381,0.0023403,0
3,407,8,866,01100010,0.845703,512,-531,1,1,0.0829839,0.0017439,0.0017618,0.0016174,0
4,69,10,243,11110011,0.237305,59,-531,1,1,0.0984748,0.0025051,0.0025771,0.0016253,0
2,126,7,330,01001010,0.322266,512,-531,1,1,0.114325,0.0025176,0.0020351,0.0018228,0
7,385,11,194,11000010,0.189453,512,-531,1,1,0.0901538,0.0028674,0.0025383,0.0024693,0
1,502,7,11,00001011,0.0107422,93,-531,1,1,0.0884987,0.0024724,0.0024017,0.0024653,0
0,519,8,642,10000010,0.626953,512,-531,1,1,0.100167,0.0025122,0.0023582,0.0025337,0
10,445,8,748,11101100,0.730469,256,-531,1,1,0.0967705,0.002878,0.0027904,0.0026135,0
5,387,8,657,10010001,0.641602,399,-531,1,1,0.0736369,0.0028483,0.0027617,0.002503,0
8,394,12,124,01111100,0.121094,256,-531,1,1,0.0758672,0.0020162,0.0024937,0.0020502,0
9,395,12,941,10101101,0.918945,37,-531,1,1,0.101704,0.0021165,0.0021015,0.0021583,0
6,199,9,474,11011010,0.462891,512,-531,1,1,0.0916593,0.002622,0.0023301,0.0017201,0
4,69,11,75,01001011,0.0732422,355,-531,1,1,0.0837398,0.0031592,0.0031294,0.0030946,0
3,407,9,220,11011100,0.214844,256,-531,1,1,0.0913009,0.0020237,0.002118,0.0024281,0
7,385,12,133,10000101,0.129883,77,-531,1,1,0.0914588,0.0027617,0.0023688,0.0024752,0
2,126,8,374,01110110,0.365234,512,-531,1,1,0.0972949,0.0026877,0.0028084,0.0028966,0
8,394,13,68,01000100,0.0664062,256,-531,1,1,0.0756353,0.0019573,0.0021319,0.0021955,0
5,387,9,856,01011000,0.835938,128,-531,1,1,0.0822521,0.0024923,0.00242,0.0025143,0
10,445,9,284,00011100,0.277344,256,-531,1,1,0.0960441,0.0030467,0.0026945,0.0025841,0
1,502,8,544,00100000,0.53125,32,-531,1,1,0.109216,0.0018049,0.0016855,0.0027481,0
0,519,9,833,01000001,0.813477,193,-531,1,1,0.11089,0.0024167,0.002784,0.0029728,0
9,395,13,79,01001111,0.0771484,337,-531,1,1,0.0905734,0.0031934,0.0035785,0.0027789,0
6,199,10,26,00011010,0.0253906,512,-531,1,1,0.0860118,0.0020172,0.0016608,0.0017372,0
2,126,9,16,00010000,0.015625,64,-531,1,1,0.0766105,0.0016977,0.0015779,0.0017504,0
4,69,12,473,11011001,0.461914,407,-531,1,1,0.103121,0.0020451,0.0021525,0.0023452,0
3,407,10,404,10010100,0.394531,256,-531,1,1,0.10524,0.0027551,0.0027924,0.0029918,0
7,385,13,421,10100101,0.411133,467,-531,1,1,0.0913566,0.0025297,0.0023235,0.0025585,0
5,387,10,630,01110110,0.615234,512,-531,1,1,0.085275,0.0027288,0.0023008,0.0024718,0
8,394,14,574,00111110,0.560547,512,-531,1,1,0.0969126,0.0031598,0.0034072,0.0036908,0
10,445,10,705,11000001,0.688477,321,-531,1,1,0.0852297,0.0018407,0.0019253,0.0020793,0
1,502,9,287,00011111,0.280273,289,-531,1,1,0.100713,0.0023632,0.0023777,0.0023731,0
0,519,10,574,00111110,0.560547,512,-531,1,1,0.102763,0.0024333,0.0027399,0.0027708,0
6,199,11,551,00100111,0.538086,407,-531,1,1,0.0946212,0.0026822,0.0024578,0.0025351,0
9,395,14,693,10110101,0.676758,529,-531,1,1,0.105515,0.0024248,0.0022508,0.0026052,0
2,126,10,882,01110010,0.861328,512,-531,1,1,0.0765743,0.0023364,0.0027883,0.0021873,0
7,385,14,479,11011111,0.467773,481,-531,1,1,0.0859206,0.0023937,0.002343,0.0024585,0
3,407,11,94,01011110,0.0917969,512,-531,1,1,0.0896801,0.0018289,0.0018557,0.0019449,0
4,69,13,375,01110111,0.366211,527,-531,1,1,0.09592,0.0022946,0.0024059,0.0026523,0
8,394,15,574,00111110,0.560547,512,-531,1,1,0.0835572,0.0021295,0.0021907,0.0021541,0
5,387,11,818,00110010,0.798828,512,-531,1,1,0.0972775,0.0022234,0.0023925,0.0026673,0
10,445,11,999,11100111,0.975586,532,-531,1,1,0.0913434,0.0025468,0.0019954,0.0023839,0
2,126,11,662,10010110,0.646484,512,-531,1,1,0.0693401,0.0017403,0.0016269,0.0020503,0
1,502,10,446,10111110,0.435547,512,-531,1,1,0.0928758,0.0024199,0.0024493,0.0027171,0
6,199,12,256,00000000,0.25,4,159,1,1,0.0908806,0.00247,0.0023252,0.0017862,0
0,519,11,175,10101111,0.170898,433,-531,1,1,0.102849,0.0025462,0.0031026,0.0025243,0
9,395,15,614,01100110,0.599609,512,-531,1,1,0.0908933,0.0027866,0.0028546,0.0027833,0
3,407,12,85,01010101,0.0830078,518,-531,1,1,0.0942948,0.003234,0.0030835,0.002633,0
8,202,1,259,00000011,0.25293,427,-531,1,1,0.0741297,0.0019291,0.0020075,0.0018215,0
7,385,15,911,10001111,0.889648,145,-531,1,1,0.0976585,0.0019064,0.002014,0.0017936,0
4,69,14,608,01100000,0.59375,32,-531,1,1,0.0934741,0.0024701,0.0025548,0.0027794,0
10,445,12,954,10111010,0.931641,512,-531,1,1,0.0916041,0.0023938,0.0023585,0.0024291,0
5,387,12,894,01111110,0.873047,512,-531,1,1,0.102715,0.0024704,0.0026385,0.002999,0
1,502,11,44,00101100,0.0429688,256,-531,1,1,0.0927012,0.0016665,0.0016933,0.0016492,0
2,126,12,99,01100011,0.0966797,331,-531,1,1,0.103342,0.0024366,0.0025475,0.0023949,0
9,186,1,376,01111000,0.367188,128,-531,1,1,0.0887564,0.0024232,0.0024411,0.0020549,0
6,199,13,517,00000101,0.504883,307,-531,1,1,0.0944719,0.0022857,0.0019628,0.0022342,0
0,519,12,610,01100010,0.595703,512,-531,1,1,0.103143,0.002817,0.0025632,0.0025234,0
3,407,13,220,11011100,0.214844,256,-531,1,1,0.0784297,0.0018341,0.0020791,0.0020008,0
8,202,2,849,01010001,0.829102,433,-531,1,1,0.0822917,0.0028516,0.0028466,0.0029126,0
7,257,1,220,11011100,0.214844,256,-531,1,1,0.0925797,0.0023937,0.0022575,0.0022456,0
4,69,15,864,01100000,0.84375,32,-531,1,1,0.112171,0.0023907,0.0022897,0.0023488,0
5,387,13,98,01100010,0.0957031,512,-531,1,1,0.0907254,0.0020409,0.0025723,0.0025701,0
10,445,13,898,10000010,0.876953,512,-531,1,1,0.0980195,0.0026238,0.0025986,0.0032231,0
9,186,2,976,11010000,0.953125,64,-531,1,1,0.0804682,0.0018325,0.0015874,0.0017205,0
1,502,12,244,11110100,0.238281,256,-531,1,1,0.0961888,0.0023692,0.0023714,0.0024264,0
0,519,13,38,00100110,0.0371094,512,-531,1,1,0.0777958,0.0018884,0.001939,0.0019137,0
6,199,14,552,00101000,0.539062,128,-531,1,1,0.0980922,0.0025897,0.0024815,0.0024903,0
2,126,13,772,00000100,0.753906,256,-531,1,1,0.113671,0.0025003,0.0026202,0.0028532,0
7,257,2,339,01010011,0.331055,293,-531,1,1,0.0773936,0.0019691,0.0023726,0.002745,0
8,202,3,208,11010000,0.203125,64,-531,1,1,0.0906828,0.002157,0.0019962,0.0027667,0
3,407,14,868,01100100,0.847656,256,-531,1,1,0.0961512,0.0030479,0.0027639,0.003184,0
4,249,1,556,00101100,0.542969,256,-531,1,1,0.0755098,0.0023185,0.0022838,0.0021804,0
5,387,14,708,11000100,0.691406,256,-531,1,1,0.079442,0.0023161,0.0021497,0.0025721,0
10,445,14,505,11111001,0.493164,513,-531,1,1,0.0944879,0.0023575,0.0023278,0.0022967,0
9,186,3,394,10001010,0.384766,512,-531,1,1,0.0832428,0.0018369,0.0017826,0.0020665,0
1,502,13,945,10110001,0.922852,337,-531,1,1,0.0948079,0.0017218,0.0019675,0.0019383,0
0,519,14,950,10110110,0.927734,512,-531,1,1,0.0982771,0.0025813,0.0026021,0.0024063,0
2,126,14,687,10101111,0.670898,79,-531,1,1,0.081778,0.0019485,0.0020782,0.0024245,0
7,257,3,713,11001001,0.696289,135,-531,1,1,0.0871208,0.0022623,0.0024223,0.0024609,0
8,202,4,455,11000111,0.444336,529,-531,1,1,0.088177,0.0028263,0.0027632,0.0027838,0
6,199,15,500,11110100,0.488281,256,-531,1,1,0.0999367,0.0024641,0.0020531,0.0027739,0
3,407,15,835,01000011,0.81543,363,-531,1,1,0.100857,0.0024037,0.0026363,0.0023888,0
4,249,2,200,11001000,0.195312,128,-531,1,1,0.0949534,0.002252,0.0022946,0.0021914,0
5,387,15,729,11011001,0.711914,361,-531,1,1,0.0953778,0.0018706,0.0017236,0.0016777,0
9,186,4,159,10011111,0.155273,161,-531,1,1,0.0855313,0.0024154,0.0024193,0.002286,0
1,502,14,394,10001010,0.384766,512,-531,1,1,0.0793414,0.0024233,0.0024565,0.0024263,0
7,257,4,472,11011000,0.460938,128,-531,1,1,0.069546,0.0019301,0.0019525,0.0017058,0
10,445,15,126,01111110,0.123047,512,-531,1,1,0.110824,0.0026992,0.0024693,0.0028238,0
0,519,15,141,10001101,0.137695,443,-531,1,1,0.081593,0.001771,0.0024945,0.0026703,0
2,126,15,192,11000000,0.1875,16,-531,1,1,0.0969978,0.0022447,0.0024152,0.0023021,0
6,358,1,719,11001111,0.702148,47,-531,1,1,0.0945194,0.0020534,0.0018437,0.0021727,0
4,249,3,1007,11101111,0.983398,241,-531,1,1,0.0777693,0.00269,0.0025631,0.0026589,0
8,202,5,563,00110011,0.549805,522,-531,1,1,0.103818,0.0023869,0.0024494,0.0022205,0
3,9,1,814,00101110,0.794922,512,-531,1,1,0.101602,0.0036835,0.0028669,0.0020743,0
9,186,5,6,00000110,0.00585938,512,-531,1,1,0.080571,0.0020232,0.002275,0.0023625,0
5,419,1,702,10111110,0.685547,512,-531,1,1,0.0946706,0.0025543,0.0023734,0.0017066,0
1,502,15,195,11000011,0.19043,520,-531,1,1,0.086021,0.0019763,0.0023151,0.0016564,0
10,497,1,591,01001111,0.577148,175,-531,1,1,0.0935329,0.0022573,0.0022666,0.0032379,0
2,2,1,593,01010001,0.579102,335,-531,1,1,0.0831608,0.0022448,0.0022769,0.0027142,0
7,257,5,489,11101001,0.477539,423,-531,1,1,0.10519,0.0028591,0.0025626,0.0031412,0
0,148,1,729,11011001,0.711914,361,-531,1,1,0.0998485,0.0023189,0.0024714,0.0030387,0
6,358,2,1014,11110110,0.990234,512,-531,1,1,0.0855635,0.0032586,0.0018613,0.0021758,0
8,202,6,844,01001100,0.824219,256,-531,1,1,0.0824884,0.0021959,0.0019173,0.0018653,0
4,249,4,106,01101010,0.103516,512,-531,1,1,0.113194,0.0023849,0.0024125,0.0023768,0
